series_id,game_num,blue_team,red_team,team,opp_team,side,champion,ban_order,ban_turn_global,ban_phase,win,result
2901039,4,MKOI,KC,KC,MKOI,Red,Nami,2,3,1,True,Win
2901039,4,MKOI,KC,KC,MKOI,Red,Galio,3,5,1,True,Win
2901039,4,MKOI,KC,KC,MKOI,Red,Naafiri,4,8,2,True,Win
2901039,4,MKOI,KC,KC,MKOI,Red,Nocturne,5,10,2,True,Win
2901039,5,MKOI,KC,MKOI,KC,Blue,Zeri,1,1,1,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Mel,2,3,1,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Dr. Mundo,3,5,1,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Nocturne,4,8,2,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Naafiri,5,10,2,False,Loss
2901039,5,MKOI,KC,KC,MKOI,Red,Caitlyn,1,2,1,True,Win
2901039,5,MKOI,KC,KC,MKOI,Red,Rumble,2,4,1,True,Win
2901039,5,MKOI,KC,KC,MKOI,Red,Nami,3,6,1,True,Win
2901039,5,MKOI,KC,KC,MKOI,Red,Twisted Fate,4,7,2,True,Win
2901039,5,MKOI,KC,KC,MKOI,Red,Smolder,5,9,2,True,Win
